Air Quality Station EoI Code,Air Pollutant,Year,Air Pollution Level,Unit Of Air Pollution Level,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,State,District,City,Yearly Difference,Yearly Mean Difference,Normalized Difference
DEBB068,PM10,2015,21.284,ug/m3,Traffic,Urban,13.5823,52.6777,BB,Barnim,Bernau bei Berlin,-5.817,-0.5690783132530122,10.221791736796975
DEBB068,PM10,2016,20.604,ug/m3,Traffic,Urban,13.5823,52.6777,BB,Barnim,Bernau bei Berlin,-0.6799999999999997,-0.7219779116465863,0.9418570693515412
DEBB068,PM10,2017,21.789,ug/m3,Traffic,Urban,13.5823,52.6777,BB,Barnim,Bernau bei Berlin,1.1850000000000023,-0.10794789579158322,-10.977518286117418
DEBB068,PM10,2018,22.363,ug/m3,Traffic,Urban,13.5823,52.6777,BB,Barnim,Bernau bei Berlin,0.5739999999999981,0.5549171597633136,1.0343886288267312
DEBB068,PM10,2019,20.737,ug/m3,Traffic,Urban,13.5823,52.6777,BB,Barnim,Bernau bei Berlin,-1.6260000000000012,-1.3484574257425743,1.2058222743699814
DEBB068,PM10,2020,18.587,ug/m3,Traffic,Urban,13.5823,52.6777,BB,Barnim,Bernau bei Berlin,-2.1499999999999986,-0.7518148893360161,2.8597465020928543
DEBB068,PM10,2020,15.567,ug/m3,Traffic,Urban,13.5823,52.6777,BB,Barnim,Bernau bei Berlin,-3.0199999999999996,-0.7518148893360161,4.01694624945136
DEBB068,PM10,2021,18.416,ug/m3,Traffic,Urban,13.5823,52.6777,BB,Barnim,Bernau bei Berlin,2.849,0.13464471057884236,21.159390426493907
DEBB068,PM10,2022,18.09,ug/m3,Traffic,Urban,13.5823,52.6777,BB,Barnim,Bernau bei Berlin,-0.3260000000000005,0.18983300589390964,-1.7172988357050478
DEBB068,PM10,2022,18.361,ug/m3,Traffic,Urban,13.5823,52.6777,BB,Barnim,Bernau bei Berlin,0.2710000000000008,0.18983300589390964,1.4275705045278178
DEBB068,PM10,2023,17.667,ug/m3,Traffic,Urban,13.5823,52.6777,BB,Barnim,Bernau bei Berlin,-0.6939999999999991,-1.1112631578947367,0.6245145401155624
DEBB068,PM10,2024,18.151,ug/m3,Traffic,Urban,13.5823,52.6777,BB,Barnim,Bernau bei Berlin,0.4839999999999982,0.3032672811059907,1.5959519214697022
DEBB068,PM10,2025,15.136,ug/m3,Traffic,Urban,13.5823,52.6777,BB,Barnim,Bernau bei Berlin,-3.0150000000000006,2.278094117647059,-1.3234747311994548
DEBB086,PM10,2010,29.679,ug/m3,Background,suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,,0.34169937369519826,
DEBB086,PM10,2010,29.679,ug/m3,Background,suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,0.0,0.34169937369519826,0.0
DEBB086,PM10,2011,23.874,ug/m3,Background,suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,-5.805,-0.18009193776520507,32.23353622619282
DEBB086,PM10,2011,23.874,ug/m3,Background,suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,0.0,-0.18009193776520507,-0.0
DEBB086,PM10,2012,19.43,ug/m3,Background,suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,-4.443999999999999,-0.9996726057906459,4.445455416361257
DEBB086,PM10,2012,21.044,ug/m3,Background,suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,1.6140000000000008,-0.9996726057906459,-1.6145285873103228
DEBB086,PM10,2012,21.044,ug/m3,Background,suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,0.0,-0.9996726057906459,-0.0
DEBB086,PM10,2012,19.43,ug/m3,Background,suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,-1.6140000000000008,-0.9996726057906459,1.6145285873103228
DEBB086,PM10,2013,19.29,ug/m3,Background,Suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,-0.14000000000000057,0.31199032882011607,-0.44873185822602923
DEBB086,PM10,2013,19.893,ug/m3,Background,Suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,0.6030000000000015,0.31199032882011607,1.9327522179306802
DEBB086,PM10,2014,22.158,ug/m3,Background,Suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,2.2650000000000006,-0.17379324055665993,-13.0327278134938
DEBB086,PM10,2014,22.068,ug/m3,Background,Suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,-0.08999999999999986,-0.17379324055665993,0.517856734311011
DEBB086,PM10,2015,19.749,ug/m3,Background,Suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,-2.3190000000000026,-0.5690783132530122,4.075010321064503
DEBB086,PM10,2015,19.405,ug/m3,Background,Suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,-0.34399999999999764,-0.5690783132530122,0.6044862227021034
DEBB086,PM10,2016,19.883,ug/m3,Background,Suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,0.477999999999998,-0.7219779116465863,-0.6620701163971102
DEBB086,PM10,2016,19.799,ug/m3,Background,Suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,-0.08399999999999963,-0.7219779116465863,0.11634704974342522
DEBB086,PM10,2017,19.325,ug/m3,Background,Suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,-0.4740000000000002,-0.10794789579158322,4.391007314446961
DEBB086,PM10,2017,20.743,ug/m3,Background,Suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,1.4179999999999993,-0.10794789579158322,-13.135967029294903
DEBB086,PM10,2018,21.028,ug/m3,Background,Suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,0.28500000000000014,0.5549171597633136,0.5135901728495114
DEBB086,PM10,2018,20.058,ug/m3,Background,Suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,-0.9699999999999989,0.5549171597633136,-1.7480086584702639
DEBB086,PM10,2019,17.478,ug/m3,Background,Suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,-2.5799999999999983,-1.3484574257425743,1.913297335716204
DEBB086,PM10,2019,17.237,ug/m3,Background,Suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,-0.2410000000000032,-1.3484574257425743,0.17872273562310526
DEBB086,PM10,2020,16.159,ug/m3,Background,Suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,-1.0779999999999994,-0.7518148893360161,1.433863595002836
DEBB086,PM10,2020,13.339,ug/m3,Background,Suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,-2.8199999999999985,-0.7518148893360161,3.7509233190241167
DEBB086,PM10,2021,15.176,ug/m3,Background,Suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,1.8369999999999997,0.13464471057884236,13.643313518241243
DEBB086,PM10,2021,16.132,ug/m3,Background,Suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,0.9560000000000013,0.13464471057884236,7.1001675141201135
DEBB086,PM10,2022,15.99,ug/m3,Background,Suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,-0.14200000000000124,0.18983300589390964,-0.7480258732212225
DEBB086,PM10,2022,16.816,ug/m3,Background,Suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,0.8259999999999987,0.18983300589390964,4.351192755498053
DEBB086,PM10,2023,13.441,ug/m3,Background,Suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,-3.3749999999999982,-1.1112631578947367,3.037084398976981
DEBB086,PM10,2023,14.791,ug/m3,Background,Suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,1.3499999999999996,-1.1112631578947367,-1.2148337595907925
DEBB086,PM10,2024,14.797,ug/m3,Background,Suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,0.006000000000000227,0.3032672811059907,0.01978452795210457
DEBB086,PM10,2025,10.977,ug/m3,Background,Suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,-3.8200000000000003,2.278094117647059,-1.676840289612576
DEBB055,PM10,2001,16.977,ug/m3,Background,suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,,-0.3475728395061729,
DEBB055,PM10,2001,16.977,ug/m3,Background,suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,0.0,-0.3475728395061729,-0.0
DEBB003,PM10,2001,23.725,ug/m3,Traffic,urban,12.5444,52.4121,BB,Brandenburg an der Havel,Brandenburg an der Havel,6.748000000000001,-0.3475728395061729,-19.41463553247565
DEBB055,PM10,2002,19.083,ug/m3,Background,suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,-4.642000000000003,0.762342803030303,-6.089124186059227
DEBB055,PM10,2002,19.083,ug/m3,Background,suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,0.0,0.762342803030303,0.0
DEBB049,PM10,2003,38.008,ug/m3,Traffic,urban,12.5484,52.4093,BB,Brandenburg an der Havel,Brandenburg an der Havel,18.925000000000004,1.1642201365187714,16.25551681023932
DEBB055,PM10,2003,21.883,ug/m3,Background,suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,-16.125000000000004,1.1642201365187714,-13.850473372000478
DEBB049,PM10,2003,38.008,ug/m3,Traffic,urban,12.5484,52.4093,BB,Brandenburg an der Havel,Brandenburg an der Havel,16.125000000000004,1.1642201365187714,13.850473372000478
DEBB055,PM10,2003,21.883,ug/m3,Background,suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,-16.125000000000004,1.1642201365187714,-13.850473372000478
DEBB049,PM10,2004,25.997,ug/m3,Traffic,urban,12.5484,52.4093,BB,Brandenburg an der Havel,Brandenburg an der Havel,4.114000000000001,-2.106560830860534,-1.9529462143846203
DEBB049,PM10,2004,25.997,ug/m3,Traffic,urban,12.5484,52.4093,BB,Brandenburg an der Havel,Brandenburg an der Havel,0.0,-2.106560830860534,-0.0
DEBB055,PM10,2004,17.308,ug/m3,Background,suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,-8.689,-2.106560830860534,4.12473253689547
DEBB055,PM10,2004,17.308,ug/m3,Background,suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,0.0,-2.106560830860534,-0.0
DEBB049,PM10,2005,30.848,ug/m3,Traffic,urban,12.5484,52.4093,BB,Brandenburg an der Havel,Brandenburg an der Havel,13.54,0.29723809523809525,45.552707465555905
DEBB049,PM10,2005,30.848,ug/m3,Traffic,urban,12.5484,52.4093,BB,Brandenburg an der Havel,Brandenburg an der Havel,0.0,0.29723809523809525,0.0
DEBB055,PM10,2005,21.805,ug/m3,Background,suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,-9.043,0.29723809523809525,-30.42342198013457
DEBB055,PM10,2005,21.805,ug/m3,Background,suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,0.0,0.29723809523809525,0.0
DEBB049,PM10,2006,34.907,ug/m3,Traffic,urban,12.5484,52.4093,BB,Brandenburg an der Havel,Brandenburg an der Havel,13.101999999999997,0.6694746835443037,19.570568270985184
DEBB055,PM10,2006,24.842,ug/m3,Background,suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,-10.064999999999998,0.6694746835443037,-15.034175671459767
DEBB049,PM10,2006,34.907,ug/m3,Traffic,urban,12.5484,52.4093,BB,Brandenburg an der Havel,Brandenburg an der Havel,10.064999999999998,0.6694746835443037,15.034175671459767
DEBB055,PM10,2006,24.842,ug/m3,Background,suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,-10.064999999999998,0.6694746835443037,-15.034175671459767
DEBB049,PM10,2007,25.902,ug/m3,Traffic,urban,12.5484,52.4093,BB,Brandenburg an der Havel,Brandenburg an der Havel,1.0600000000000023,-1.451907010014306,-0.7300743041316109
DEBB055,PM10,2007,19.565,ug/m3,Background,suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,-6.337,-1.451907010014306,4.364604589888686
DEBB055,PM10,2007,19.565,ug/m3,Background,suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,0.0,-1.451907010014306,-0.0
DEBB049,PM10,2007,25.902,ug/m3,Traffic,urban,12.5484,52.4093,BB,Brandenburg an der Havel,Brandenburg an der Havel,6.337,-1.451907010014306,-4.364604589888686
DEBB055,PM10,2008,18.944,ug/m3,Background,suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,-6.958000000000002,-0.4787074122236671,14.534974438100003
DEBB049,PM10,2008,25.383,ug/m3,Traffic,urban,12.5484,52.4093,BB,Brandenburg an der Havel,Brandenburg an der Havel,6.439,-0.4787074122236671,-13.450804887457013
DEBB049,PM10,2008,25.383,ug/m3,Traffic,urban,12.5484,52.4093,BB,Brandenburg an der Havel,Brandenburg an der Havel,0.0,-0.4787074122236671,-0.0
DEBB055,PM10,2008,18.944,ug/m3,Background,suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,-6.439,-0.4787074122236671,13.450804887457013
DEBB049,PM10,2009,28.039,ug/m3,Traffic,urban,12.5484,52.4093,BB,Brandenburg an der Havel,Brandenburg an der Havel,9.095000000000002,0.42221114683815647,21.54135452867693
DEBB049,PM10,2009,28.039,ug/m3,Traffic,urban,12.5484,52.4093,BB,Brandenburg an der Havel,Brandenburg an der Havel,0.0,0.42221114683815647,0.0
DEBB055,PM10,2009,20.124,ug/m3,Background,suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,-7.915000000000003,0.42221114683815647,-18.746544375423632
DEBB055,PM10,2009,20.124,ug/m3,Background,suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,0.0,0.42221114683815647,0.0
DEBB049,PM10,2010,29.588,ug/m3,Traffic,urban,12.5484,52.4093,BB,Brandenburg an der Havel,Brandenburg an der Havel,9.464000000000002,0.34169937369519826,27.696860833119505
DEBB049,PM10,2010,27.72,ug/m3,Traffic,urban,12.5484,52.4093,BB,Brandenburg an der Havel,Brandenburg an der Havel,-1.868000000000002,0.34169937369519826,-5.466793748548952
DEBB049,PM10,2010,29.588,ug/m3,Traffic,urban,12.5484,52.4093,BB,Brandenburg an der Havel,Brandenburg an der Havel,1.868000000000002,0.34169937369519826,5.466793748548952
DEBB055,PM10,2010,22.156,ug/m3,Background,suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,-7.432000000000002,0.34169937369519826,-21.75011302955877
DEBB055,PM10,2010,22.156,ug/m3,Background,suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,0.0,0.34169937369519826,0.0
DEBB049,PM10,2010,27.72,ug/m3,Traffic,urban,12.5484,52.4093,BB,Brandenburg an der Havel,Brandenburg an der Havel,5.564,0.34169937369519826,16.283319281009817
DEBB055,PM10,2011,23.146,ug/m3,Background,suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,-4.573999999999998,-0.18009193776520507,25.398138621637532
DEBB055,PM10,2011,23.146,ug/m3,Background,suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,0.0,-0.18009193776520507,-0.0
DEBB049,PM10,2011,34.602,ug/m3,Traffic,urban,12.5484,52.4093,BB,Brandenburg an der Havel,Brandenburg an der Havel,11.455999999999996,-0.18009193776520507,-63.611953661888855
DEBB049,PM10,2011,34.602,ug/m3,Traffic,urban,12.5484,52.4093,BB,Brandenburg an der Havel,Brandenburg an der Havel,0.0,-0.18009193776520507,-0.0
DEBB049,PM10,2012,20.53,ug/m3,Traffic,urban,12.5484,52.4093,BB,Brandenburg an der Havel,Brandenburg an der Havel,-14.071999999999996,-0.9996726057906459,14.076608600143027
DEBB049,PM10,2012,20.53,ug/m3,Traffic,urban,12.5484,52.4093,BB,Brandenburg an der Havel,Brandenburg an der Havel,0.0,-0.9996726057906459,-0.0
DEBB055,PM10,2012,18.176,ug/m3,Background,suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,-2.3540000000000028,-0.9996726057906459,2.3547709383695805
DEBB055,PM10,2012,18.176,ug/m3,Background,suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,0.0,-0.9996726057906459,-0.0
DEBB055,PM10,2013,17.492,ug/m3,Background,Suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,-0.6839999999999975,0.31199032882011607,-2.192375650190012
DEBB049,PM10,2013,15.741,ug/m3,Traffic,Urban,12.5486,52.4094,BB,Brandenburg an der Havel,Brandenburg an der Havel,-1.7510000000000012,0.31199032882011607,-5.612353455384104
DEBB049,PM10,2014,25.243,ug/m3,Traffic,Urban,12.5486,52.4094,BB,Brandenburg an der Havel,Brandenburg an der Havel,9.501999999999999,-0.17379324055665993,-54.67416321581371
DEBB055,PM10,2014,21.164,ug/m3,Background,Suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,-4.078999999999997,-0.17379324055665993,23.47041799171795
DEBB055,PM10,2015,17.818,ug/m3,Background,Suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,-3.346,-0.5690783132530122,5.879682852212941
DEBB049,PM10,2015,19.343,ug/m3,Traffic,Urban,12.5486,52.4094,BB,Brandenburg an der Havel,Brandenburg an der Havel,1.5249999999999986,-0.5690783132530122,-2.6797717721532357
DEBB049,PM10,2016,18.659,ug/m3,Traffic,Urban,12.5486,52.4094,BB,Brandenburg an der Havel,Brandenburg an der Havel,-0.684000000000001,-0.7219779116465863,0.9473974050536109
DEBB049,PM10,2016,21.331,ug/m3,Traffic,Urban,12.5486,52.4094,BB,Brandenburg an der Havel,Brandenburg an der Havel,2.6720000000000006,-0.7219779116465863,-3.700944248981352
DEBB055,PM10,2016,16.089,ug/m3,Background,Suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,-5.242000000000001,-0.7219779116465863,7.260609937559973
DEBB049,PM10,2017,21.497,ug/m3,Traffic,Urban,12.5486,52.4094,BB,Brandenburg an der Havel,Brandenburg an der Havel,5.408000000000001,-0.10794789579158322,-50.09824379014591
DEBB055,PM10,2017,16.295,ug/m3,Background,Suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,-5.201999999999998,-0.10794789579158322,48.189915716778636
DEBB055,PM10,2017,17.911,ug/m3,Background,Suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,1.6159999999999997,-0.10794789579158322,-14.97018527457022
