Air Pollutant,Year,Air_Pollution_Level,Air Quality Station Type,Air Quality Station Area,State_x,City,Yearly Difference,Yearly Mean Difference,Normalized Difference,State_y,Date,Linke,Gruene,SPD,FDP,CDU,AfD,Others,Left,Right,Left_lag,Right_lag
PM10,2020,16.177,Traffic,Urban,BY,Augsburg,-5.587,-0.7518148893360161,7.431350561485018,BY,2020,3.333333333333333,23.33333333333333,15.0,1.6666666666666667,33.33333333333333,6.666666666666667,16.66666666666667,41.66666666666666,41.66666666666666,36.66666666666667,46.666666666666664
PM10,2020,18.233,Traffic,Urban,BY,Augsburg,3.666,-0.7518148893360161,-4.876200314731355,BY,2020,3.333333333333333,23.33333333333333,15.0,1.6666666666666667,33.33333333333333,6.666666666666667,16.66666666666667,41.66666666666666,41.66666666666666,41.66666666666666,41.66666666666666
PM10,1999,19.533,Background,suburban,BW,Bad Waldsee,,0.7911037037037036,,BW,1999,0.0,0.0,10.714285714285,0.0,53.57142857142857,0.0,35.71428571428572,10.714285714285,53.57142857142857,,
PM10,1999,17.707,Background,suburban,BW,Baden-Baden,-1.152000000000001,0.7911037037037036,-1.4561934100506573,BW,1999,0.0,8.88888888888889,15.555555555555555,6.666666666666667,46.66666666666666,0.0,22.22222222222222,24.444444444444443,53.33333333333332,,
PM10,1999,17.707,Background,suburban,BW,Baden-Baden,0.0,0.7911037037037036,0.0,BW,1999,0.0,8.88888888888889,15.555555555555555,6.666666666666667,46.66666666666666,0.0,22.22222222222222,24.444444444444443,53.33333333333332,24.444444444444443,53.33333333333332
PM10,1999,17.707,Background,suburban,BW,Baden-Baden,0.0,0.7911037037037036,0.0,BW,1999,0.0,8.88888888888889,15.555555555555555,6.666666666666667,46.66666666666666,0.0,22.22222222222222,24.444444444444443,53.33333333333332,24.444444444444443,53.33333333333332
PM10,2004,16.165,Background,suburban,BW,Baden-Baden,-5.460000000000001,-2.106560830860534,2.591902365226064,BW,2004,0.0,15.217391304347828,15.217391304347828,10.869565217391305,41.30434782608695,0.0,17.391304347826082,30.434782608695656,52.17391304347826,24.444444444444443,53.33333333333332
PM10,2004,18.956,Background,suburban,BW,Baden-Baden,2.7910000000000004,-2.106560830860534,-1.3249083335798433,BW,2004,0.0,15.217391304347828,15.217391304347828,10.869565217391305,41.30434782608695,0.0,17.391304347826082,30.434782608695656,52.17391304347826,30.434782608695656,52.17391304347826
PM10,2004,16.165,Background,suburban,BW,Baden-Baden,-2.7910000000000004,-2.106560830860534,1.3249083335798433,BW,2004,0.0,15.217391304347828,15.217391304347828,10.869565217391305,41.30434782608695,0.0,17.391304347826082,30.434782608695656,52.17391304347826,30.434782608695656,52.17391304347826
PM10,2004,18.956,Background,suburban,BW,Baden-Baden,2.7910000000000004,-2.106560830860534,-1.3249083335798433,BW,2004,0.0,15.217391304347828,15.217391304347828,10.869565217391305,41.30434782608695,0.0,17.391304347826082,30.434782608695656,52.17391304347826,30.434782608695656,52.17391304347826
PM10,2004,16.165,Background,suburban,BW,Baden-Baden,-2.7910000000000004,-2.106560830860534,1.3249083335798433,BW,2004,0.0,15.217391304347828,15.217391304347828,10.869565217391305,41.30434782608695,0.0,17.391304347826082,30.434782608695656,52.17391304347826,30.434782608695656,52.17391304347826
PM10,2004,18.956,Background,suburban,BW,Baden-Baden,2.7910000000000004,-2.106560830860534,-1.3249083335798433,BW,2004,0.0,15.217391304347828,15.217391304347828,10.869565217391305,41.30434782608695,0.0,17.391304347826082,30.434782608695656,52.17391304347826,30.434782608695656,52.17391304347826
PM10,2009,15.777,Background,suburban,BW,Baden-Baden,-8.652,0.4222111468381564,-20.492116479616573,BW,2009,0.0,17.5,17.5,15.0,32.5,0.0,17.5,35.0,47.5,30.434782608695656,52.17391304347826
PM10,2009,15.777,Background,suburban,BW,Baden-Baden,0.0,0.4222111468381564,0.0,BW,2009,0.0,17.5,17.5,15.0,32.5,0.0,17.5,35.0,47.5,35.0,47.5
PM10,2009,16.4,Background,suburban,BW,Baden-Baden,0.6229999999999993,0.4222111468381564,1.4755650215905125,BW,2009,0.0,17.5,17.5,15.0,32.5,0.0,17.5,35.0,47.5,35.0,47.5
PM10,2009,16.4,Background,suburban,BW,Baden-Baden,0.0,0.4222111468381564,0.0,BW,2009,0.0,17.5,17.5,15.0,32.5,0.0,17.5,35.0,47.5,35.0,47.5
PM10,2009,16.4,Background,suburban,BW,Baden-Baden,0.0,0.4222111468381564,0.0,BW,2009,0.0,17.5,17.5,15.0,32.5,0.0,17.5,35.0,47.5,35.0,47.5
PM10,2009,15.777,Background,suburban,BW,Baden-Baden,-0.6229999999999993,0.4222111468381564,-1.4755650215905125,BW,2009,0.0,17.5,17.5,15.0,32.5,0.0,17.5,35.0,47.5,35.0,47.5
PM10,2014,16.087,Background,Suburban,BW,Baden-Baden,0.593,-0.1737932405566599,-3.412100482738111,BW,2014,0.0,20.0,17.5,7.5,30.0,0.0,25.0,37.5,37.5,35.0,47.5
PM10,2014,14.096,Background,Suburban,BW,Baden-Baden,-1.991,-0.1737932405566599,11.456141755702491,BW,2014,0.0,20.0,17.5,7.5,30.0,0.0,25.0,37.5,37.5,37.5,37.5
PM10,2024,11.239,Background,Suburban,BW,Baden-Baden,1.716000000000001,0.3032672811059907,5.658374994301696,BW,2024,2.5,20.0,12.5,7.5,25.0,10.0,22.49999999999999,35.0,42.5,40.0,37.5
PM10,2024,10.817,Background,Suburban,BW,Baden-Baden,-0.4220000000000006,0.3032672811059907,-1.3915117992979706,BW,2024,2.5,20.0,12.5,7.5,25.0,10.0,22.49999999999999,35.0,42.5,35.0,42.5
PM10,1999,18.013,Background,urban,BW,Balingen,2.071000000000001,0.7911037037037036,2.617861590464332,BW,1999,0.0,4.081632653061225,22.448979591836736,6.122448979591836,40.81632653061224,0.0,26.53061224489795,26.53061224489796,46.938775510204074,,
PM10,2002,24.69,Background,urban,BY,Bamberg,-2.3200000000000003,0.762342803030303,-3.0432503471903054,BY,2002,0.0,0.0,20.454545454545457,2.272727272727273,43.18181818181818,0.0,34.09090909090908,20.454545454545457,45.45454545454545,,
PM10,2008,23.023,Background,urban,BY,Bamberg,-0.8979999999999997,-0.4787074122236671,1.8758848872396945,BY,2008,0.0,0.0,22.727272727272727,2.272727272727273,34.090909090909086,0.0,40.909090909090914,22.727272727272727,36.36363636363636,20.454545454545457,45.45454545454545
PM10,2014,19.067,Background,Urban,BY,Bamberg,0.8880000000000017,-0.1737932405566599,-5.109519778535326,BY,2014,0.0,0.0,22.727272727272727,2.272727272727273,27.27272727272727,0.0,47.72727272727273,22.727272727272727,29.545454545454543,22.727272727272727,36.36363636363636
PM10,2020,15.155,Background,Urban,BY,Bamberg,0.1909999999999989,-0.7518148893360161,-0.2540518985580151,BY,2020,0.0,0.0,15.909090909090908,2.272727272727273,22.727272727272727,4.545454545454546,54.54545454545454,15.909090909090908,29.545454545454547,22.727272727272727,29.545454545454543
PM10,2019,14.57,Background,Urban,SN,Bautzen,-4.91,-1.3484574257425743,3.64119764277774,SN,2019,11.1,6.6,6.2,8.6,24.4,23.2,19.90000000000001,23.9,56.2,,
PM10,2002,27.986,Traffic,urban,BY,Bayreuth,1.2340000000000018,0.762342803030303,1.618694365703811,BY,2002,0.0,0.0,29.545454545454547,2.272727272727273,31.818181818181817,0.0,36.36363636363636,29.545454545454547,34.090909090909086,,
PM10,2008,23.687,Traffic,urban,BY,Bayreuth,-2.2379999999999995,-0.4787074122236671,4.675089507396923,BY,2008,0.0,0.0,22.727272727272727,4.545454545454546,29.545454545454547,0.0,43.18181818181819,22.727272727272727,34.09090909090909,29.545454545454547,34.090909090909086
PM10,2008,20.998,Traffic,urban,BY,Bayreuth,-2.689,-0.4787074122236671,5.61720986836029,BY,2008,0.0,0.0,22.727272727272727,4.545454545454546,29.545454545454547,0.0,43.18181818181819,22.727272727272727,34.09090909090909,22.727272727272727,34.09090909090909
PM10,2014,20.46,Traffic,Urban,BY,Bayreuth,-1.09,-0.1737932405566599,6.271820448877809,BY,2014,0.0,11.363636363636363,20.454545454545457,6.8181818181818175,29.545454545454547,0.0,31.818181818181813,31.81818181818182,36.36363636363637,22.727272727272727,34.09090909090909
PM10,2024,18.151,Traffic,Urban,BB,Bernau bei Berlin,0.4839999999999982,0.3032672811059907,1.5959519214697022,BB,2024,13.88888888888889,5.555555555555555,8.333333333333332,2.7777777777777777,16.666666666666664,19.444444444444446,33.33333333333334,27.777777777777775,38.888888888888886,38.888888888888886,27.77777777777778
PM10,2014,21.782,Background,Suburban,SA,Bernburg (Saale),1.1460000000000008,-0.1737932405566599,-6.594042416893555,SA,2014,27.59129835613742,5.72891032581947,14.59461233060997,7.251369885487417,41.74623486563638,0.0,3.087574236309351,47.914821012566854,48.9976047511238,,
PM10,2019,16.037,Background,Suburban,SA,Bernburg (Saale),-2.9239999999999995,-1.3484574257425743,2.1684036471450323,SA,2019,17.567225401326784,8.482301109029219,11.720767711551122,15.164328758798806,30.01215374487264,17.05322327442143,1.4210854715202004e-14,37.77029422190712,62.22970577809288,47.914821012566854,48.9976047511238
PM10,2024,14.818,Background,Suburban,SA,Bernburg (Saale),0.9879999999999995,0.3032672811059907,3.257852269446428,SA,2024,16.346713205351946,3.474112856311809,8.030250145433392,10.117510180337405,26.84584060500291,28.3304246655032,6.855148342059337,27.851076207097147,65.29377545084351,37.77029422190712,62.22970577809288
PM10,1999,19.382,Background,suburban,BW,Biberach an der Riß,1.898,0.7911037037037036,2.39917976760082,BW,1999,0.0,6.666666666666667,20.0,6.666666666666667,50.0,0.0,16.66666666666667,26.666666666666668,56.666666666666664,,
PM10,1999,19.382,Background,suburban,BW,Biberach an der Riß,0.0,0.7911037037037036,0.0,BW,1999,0.0,6.666666666666667,20.0,6.666666666666667,50.0,0.0,16.66666666666667,26.666666666666668,56.666666666666664,26.666666666666668,56.666666666666664
PM10,1999,19.382,Background,suburban,BW,Biberach an der Riß,0.0,0.7911037037037036,0.0,BW,1999,0.0,6.666666666666667,20.0,6.666666666666667,50.0,0.0,16.66666666666667,26.666666666666668,56.666666666666664,26.666666666666668,56.666666666666664
PM10,2004,19.077,Background,suburban,BW,Biberach an der Riß,-6.981999999999999,-2.106560830860534,3.314407017217651,BW,2004,0.0,12.5,21.875,6.25,40.625,0.0,18.75,34.375,46.875,26.666666666666668,56.666666666666664
PM10,2004,19.077,Background,suburban,BW,Biberach an der Riß,0.0,-2.106560830860534,-0.0,BW,2004,0.0,12.5,21.875,6.25,40.625,0.0,18.75,34.375,46.875,34.375,46.875
PM10,2004,19.077,Background,suburban,BW,Biberach an der Riß,0.0,-2.106560830860534,-0.0,BW,2004,0.0,12.5,21.875,6.25,40.625,0.0,18.75,34.375,46.875,34.375,46.875
PM10,2009,17.178,Background,suburban,BW,Biberach an der Riß,1.1090000000000018,0.4222111468381564,2.6266478474219626,BW,2009,0.0,13.79310344827586,20.6896551724138,10.344827586206897,37.93103448275862,0.0,17.24137931034483,34.48275862068966,48.275862068965516,34.375,46.875
PM10,2009,17.178,Background,suburban,BW,Biberach an der Riß,0.0,0.4222111468381564,0.0,BW,2009,0.0,13.79310344827586,20.6896551724138,10.344827586206897,37.93103448275862,0.0,17.24137931034483,34.48275862068966,48.275862068965516,34.48275862068966,48.275862068965516
PM10,2009,17.178,Background,suburban,BW,Biberach an der Riß,0.0,0.4222111468381564,0.0,BW,2009,0.0,13.79310344827586,20.6896551724138,10.344827586206897,37.93103448275862,0.0,17.24137931034483,34.48275862068966,48.275862068965516,34.48275862068966,48.275862068965516
PM10,2009,16.578,Background,suburban,BW,Biberach an der Riß,-0.6000000000000014,0.4222111468381564,-1.421089908433885,BW,2009,0.0,13.79310344827586,20.6896551724138,10.344827586206897,37.93103448275862,0.0,17.24137931034483,34.48275862068966,48.275862068965516,34.48275862068966,48.275862068965516
PM10,2009,16.578,Background,suburban,BW,Biberach an der Riß,0.0,0.4222111468381564,0.0,BW,2009,0.0,13.79310344827586,20.6896551724138,10.344827586206897,37.93103448275862,0.0,17.24137931034483,34.48275862068966,48.275862068965516,34.48275862068966,48.275862068965516
PM10,2009,16.578,Background,suburban,BW,Biberach an der Riß,0.0,0.4222111468381564,0.0,BW,2009,0.0,13.79310344827586,20.6896551724138,10.344827586206897,37.93103448275862,0.0,17.24137931034483,34.48275862068966,48.275862068965516,34.48275862068966,48.275862068965516
PM10,2014,16.587,Background,Suburban,BW,Biberach an der Riß,0.5199999999999996,-0.1737932405566599,-2.9920611315747325,BW,2014,0.0,15.625,18.75,9.375,34.375,0.0,21.875,34.375,43.75,34.48275862068966,48.275862068965516
PM10,2014,15.003,Background,Suburban,BW,Biberach an der Riß,-1.5839999999999996,-0.1737932405566599,9.114278523873804,BW,2014,0.0,15.625,18.75,9.375,34.375,0.0,21.875,34.375,43.75,34.375,43.75
PM10,2024,12.005,Background,Suburban,BW,Biberach an der Riß,0.9730000000000008,0.3032672811059907,3.208390949566172,BW,2024,0.0,25.0,12.5,9.375,31.25,0.0,21.875,37.5,40.625,46.875,37.5
PM10,2024,10.551,Background,Suburban,BW,Biberach an der Riß,-1.4540000000000006,0.3032672811059907,-4.794450607059828,BW,2024,0.0,25.0,12.5,9.375,31.25,0.0,21.875,37.5,40.625,37.5,40.625
PM10,2014,23.238,Traffic,Suburban,BW,Bietigheim-Bissingen,-1.9230000000000016,-0.1737932405566599,11.064872223111962,BW,2014,0.0,0.0,25.0,6.25,31.25,0.0,37.5,25.0,37.5,,
PM10,2014,21.132,Industrial,Suburban,SA,Bitterfeld-Wolfen,-0.0599999999999987,-0.1737932405566599,0.3452378228740005,SA,2014,25.60347502327025,2.4914675767918086,8.392801737511634,2.237046230220292,27.70710518150792,9.596649084703692,23.9714551659944,36.487744337573695,39.540800496431906,33.473236817638465,32.46646300969584
PM10,2019,15.258,Industrial,Suburban,SA,Bitterfeld-Wolfen,-3.4030000000000022,-1.3484574257425743,2.523624354047384,SA,2019,13.416329900491029,5.494720375439969,6.096554121583453,4.184591317950724,22.517707382783644,21.52044496588885,26.769651935862328,25.00760439751445,48.22274366662322,36.487744337573695,39.540800496431906
PM10,2024,14.868,Industrial,Suburban,SA,Bitterfeld-Wolfen,1.9440000000000008,0.3032672811059907,6.41018705648164,SA,2024,8.083649260119849,3.147038441156088,5.762096938567527,2.195181606946313,23.19310260486731,37.11426358485182,20.504667563491097,16.992784639843464,62.50254779666544,25.00760439751445,48.22274366662322
PM10,2004,22.494,Background,suburban,NW,Bonn,-4.274999999999999,-2.106560830860534,2.029374104641285,NW,2004,1.5151515151515151,16.666666666666664,28.78787878787879,9.090909090909092,37.87878787878788,0.0,6.060606060606055,46.96969696969697,46.969696969696976,,
PM10,2004,22.494,Background,suburban,NW,Bonn,0.0,-2.106560830860534,-0.0,NW,2004,1.5151515151515151,16.666666666666664,28.78787878787879,9.090909090909092,37.87878787878788,0.0,6.060606060606055,46.96969696969697,46.969696969696976,46.96969696969697,46.969696969696976
PM10,2009,26.157,Background,suburban,NW,Bonn,2.039999999999999,0.4222111468381564,4.831705688675196,NW,2009,3.75,18.75,23.75,12.5,33.75,0.0,7.499999999999996,46.25,46.25,46.96969696969697,46.969696969696976
PM10,2009,26.157,Background,suburban,NW,Bonn,0.0,0.4222111468381564,0.0,NW,2009,3.75,18.75,23.75,12.5,33.75,0.0,7.499999999999996,46.25,46.25,46.25,46.25
PM10,2004,25.072,Background,rural,NW,Borken,-3.144000000000002,-2.106560830860534,1.492480043273031,NW,2004,0.0,7.894736842105263,21.052631578947366,5.263157894736842,52.63157894736842,0.0,13.157894736842104,28.94736842105263,57.89473684210526,,
PM10,2004,25.072,Background,rural,NW,Borken,0.0,-2.106560830860534,-0.0,NW,2004,0.0,7.894736842105263,21.052631578947366,5.263157894736842,52.63157894736842,0.0,13.157894736842104,28.94736842105263,57.89473684210526,28.94736842105263,57.89473684210526
PM10,2009,22.778,Background,rural,NW,Borken,0.4959999999999986,0.4222111468381564,1.1747676576386723,NW,2009,0.0,7.894736842105263,26.31578947368421,10.526315789473683,42.10526315789473,0.0,13.157894736842112,34.21052631578947,52.63157894736842,28.94736842105263,57.89473684210526
PM10,2009,21.787,Background,rural,NW,Borken,-0.9909999999999995,0.4222111468381564,-2.3471668320966272,NW,2009,0.0,7.894736842105263,26.31578947368421,10.526315789473683,42.10526315789473,0.0,13.157894736842112,34.21052631578947,52.63157894736842,34.21052631578947,52.63157894736842
PM10,2009,21.787,Background,rural,NW,Borken,0.0,0.4222111468381564,0.0,NW,2009,0.0,7.894736842105263,26.31578947368421,10.526315789473683,42.10526315789473,0.0,13.157894736842112,34.21052631578947,52.63157894736842,34.21052631578947,52.63157894736842
PM10,2009,22.778,Background,rural,NW,Borken,0.9909999999999995,0.4222111468381564,2.3471668320966272,NW,2009,0.0,7.894736842105263,26.31578947368421,10.526315789473683,42.10526315789473,0.0,13.157894736842112,34.21052631578947,52.63157894736842,34.21052631578947,52.63157894736842
PM10,2014,20.049,Background,Rural,NW,Borken,-2.093,-0.1737932405566599,12.043046054588308,NW,2014,0.0,10.526315789473683,21.052631578947366,2.631578947368421,52.63157894736842,0.0,13.15789473684211,31.578947368421048,55.263157894736835,34.21052631578947,52.63157894736842
PM10,2014,20.638,Background,Rural,NW,Borken,0.5890000000000022,-0.1737932405566599,-3.3890846278798565,NW,2014,0.0,10.526315789473683,21.052631578947366,2.631578947368421,52.63157894736842,0.0,13.15789473684211,31.578947368421048,55.263157894736835,31.578947368421048,55.263157894736835
PM10,2020,15.983,Background,Rural,NW,Borken,-0.4349999999999987,-0.7518148893360161,0.5785998736792506,NW,2020,0.0,13.157894736842104,15.789473684210526,5.263157894736842,52.63157894736842,2.631578947368421,10.526315789473683,28.94736842105263,60.52631578947368,31.578947368421048,55.263157894736835
PM10,2020,16.569,Background,Rural,NW,Borken,0.5859999999999985,-0.7518148893360161,-0.7794471861518184,NW,2020,0.0,13.157894736842104,15.789473684210526,5.263157894736842,52.63157894736842,2.631578947368421,10.526315789473683,28.94736842105263,60.52631578947368,28.94736842105263,60.52631578947368
PM10,2003,21.883,Background,suburban,BB,Brandenburg an der Havel,-16.125000000000004,1.1642201365187714,-13.850473372000478,BB,2003,15.217391304347828,4.3478260869565215,21.73913043478261,8.695652173913043,36.95652173913043,0.0,13.043478260869565,41.30434782608696,45.65217391304347,,
PM10,2003,21.883,Background,suburban,BB,Brandenburg an der Havel,-16.125000000000004,1.1642201365187714,-13.850473372000478,BB,2003,15.217391304347828,4.3478260869565215,21.73913043478261,8.695652173913043,36.95652173913043,0.0,13.043478260869565,41.30434782608696,45.65217391304347,41.30434782608696,45.65217391304347
PM10,2019,15.68,Background,Suburban,BB,Brandenburg an der Havel,-4.056000000000001,-1.3484574257425743,3.007881392893384,BB,2019,13.043478260869565,13.043478260869565,17.391304347826086,4.3478260869565215,26.08695652173913,15.217391304347828,10.869565217391298,43.47826086956522,45.65217391304348,50.0,45.65217391304347
PM10,2024,13.847,Background,Suburban,BB,Brandenburg an der Havel,-4.424999999999999,0.3032672811059907,-14.591089364676565,BB,2024,6.521739130434782,8.695652173913043,19.565217391304348,2.1739130434782608,23.91304347826087,23.91304347826087,15.217391304347828,34.78260869565217,50.0,43.47826086956522,45.65217391304348
