Air Quality Station EoI Code,Air Pollutant,Year,Air Pollution Level,Unit Of Air Pollution Level,Air Quality Station Type,Air Quality Station Area,State,District,City,Linke,Gruene,SPD,FDP,CDU,AfD,Others,year_of_last_vote
DENW099,NO2,2005,45.969,ug/m3,Traffic,urban,NW,Städteregion Aachen,Aachen,1.7241379310344829,17.24137931034483,32.758620689655174,5.172413793103448,37.93103448275862,0.0,5.172413793103448,2004
DENW178,NO2,2005,51.6,ug/m3,Traffic,urban,NW,Städteregion Aachen,Aachen,1.7241379310344829,17.24137931034483,32.758620689655174,5.172413793103448,37.93103448275862,0.0,5.172413793103448,2004
DENW094,NO2,2005,15.725,ug/m3,Background,urban,NW,Städteregion Aachen,Aachen,1.7241379310344829,17.24137931034483,32.758620689655174,5.172413793103448,37.93103448275862,0.0,5.172413793103448,2004
DENW099,NO2,2006,48.814,ug/m3,Traffic,urban,NW,Städteregion Aachen,Aachen,1.7241379310344829,17.24137931034483,32.758620689655174,5.172413793103448,37.93103448275862,0.0,5.172413793103448,2004
DENW094,NO2,2006,17.637,ug/m3,Background,urban,NW,Städteregion Aachen,Aachen,1.7241379310344829,17.24137931034483,32.758620689655174,5.172413793103448,37.93103448275862,0.0,5.172413793103448,2004
DENW178,NO2,2006,47.631,ug/m3,Traffic,urban,NW,Städteregion Aachen,Aachen,1.7241379310344829,17.24137931034483,32.758620689655174,5.172413793103448,37.93103448275862,0.0,5.172413793103448,2004
DENW099,NO2,2007,45.865,ug/m3,Traffic,urban,NW,Städteregion Aachen,Aachen,1.7241379310344829,17.24137931034483,32.758620689655174,5.172413793103448,37.93103448275862,0.0,5.172413793103448,2004
DENW207,NO2,2007,54.847,ug/m3,Traffic,urban,NW,Städteregion Aachen,Aachen,1.7241379310344829,17.24137931034483,32.758620689655174,5.172413793103448,37.93103448275862,0.0,5.172413793103448,2004
DENW207,NO2,2007,54.847,ug/m3,Traffic,urban,NW,Städteregion Aachen,Aachen,1.7241379310344829,17.24137931034483,32.758620689655174,5.172413793103448,37.93103448275862,0.0,5.172413793103448,2004
DENW094,NO2,2007,17.225,ug/m3,Background,urban,NW,Städteregion Aachen,Aachen,1.7241379310344829,17.24137931034483,32.758620689655174,5.172413793103448,37.93103448275862,0.0,5.172413793103448,2004
DENW094,NO2,2008,15.675,ug/m3,Background,urban,NW,Städteregion Aachen,Aachen,1.7241379310344829,17.24137931034483,32.758620689655174,5.172413793103448,37.93103448275862,0.0,5.172413793103448,2004
DENW207,NO2,2008,54.096,ug/m3,Traffic,urban,NW,Städteregion Aachen,Aachen,1.7241379310344829,17.24137931034483,32.758620689655174,5.172413793103448,37.93103448275862,0.0,5.172413793103448,2004
DENW207,NO2,2008,54.096,ug/m3,Traffic,urban,NW,Städteregion Aachen,Aachen,1.7241379310344829,17.24137931034483,32.758620689655174,5.172413793103448,37.93103448275862,0.0,5.172413793103448,2004
DENW094,NO2,2009,18.479,ug/m3,Background,urban,NW,Städteregion Aachen,Aachen,4.054054054054054,18.91891891891892,27.027027027027028,8.108108108108109,37.83783783783784,0.0,4.0540540540540455,2009
DENW178,NO2,2009,52.35,ug/m3,Traffic,urban,NW,Städteregion Aachen,Aachen,4.054054054054054,18.91891891891892,27.027027027027028,8.108108108108109,37.83783783783784,0.0,4.0540540540540455,2009
DENW207,NO2,2009,55.556,ug/m3,Traffic,urban,NW,Städteregion Aachen,Aachen,4.054054054054054,18.91891891891892,27.027027027027028,8.108108108108109,37.83783783783784,0.0,4.0540540540540455,2009
DENW207,NO2,2009,55.556,ug/m3,Traffic,urban,NW,Städteregion Aachen,Aachen,4.054054054054054,18.91891891891892,27.027027027027028,8.108108108108109,37.83783783783784,0.0,4.0540540540540455,2009
DENW207,NO2,2009,56.9,ug/m3,Traffic,urban,NW,Städteregion Aachen,Aachen,4.054054054054054,18.91891891891892,27.027027027027028,8.108108108108109,37.83783783783784,0.0,4.0540540540540455,2009
DENW207,NO2,2009,56.9,ug/m3,Traffic,urban,NW,Städteregion Aachen,Aachen,4.054054054054054,18.91891891891892,27.027027027027028,8.108108108108109,37.83783783783784,0.0,4.0540540540540455,2009
DENW094,NO2,2010,18.435,ug/m3,Background,urban,NW,Städteregion Aachen,Aachen,4.054054054054054,18.91891891891892,27.027027027027028,8.108108108108109,37.83783783783784,0.0,4.0540540540540455,2009
DENW207,NO2,2010,55.85,ug/m3,Traffic,urban,NW,Städteregion Aachen,Aachen,4.054054054054054,18.91891891891892,27.027027027027028,8.108108108108109,37.83783783783784,0.0,4.0540540540540455,2009
DENW207,NO2,2010,56.131,ug/m3,Traffic,urban,NW,Städteregion Aachen,Aachen,4.054054054054054,18.91891891891892,27.027027027027028,8.108108108108109,37.83783783783784,0.0,4.0540540540540455,2009
DENW207,NO2,2010,63.428,ug/m3,Traffic,urban,NW,Städteregion Aachen,Aachen,4.054054054054054,18.91891891891892,27.027027027027028,8.108108108108109,37.83783783783784,0.0,4.0540540540540455,2009
DENW207,NO2,2010,55.85,ug/m3,Traffic,urban,NW,Städteregion Aachen,Aachen,4.054054054054054,18.91891891891892,27.027027027027028,8.108108108108109,37.83783783783784,0.0,4.0540540540540455,2009
DENW207,NO2,2010,63.428,ug/m3,Traffic,urban,NW,Städteregion Aachen,Aachen,4.054054054054054,18.91891891891892,27.027027027027028,8.108108108108109,37.83783783783784,0.0,4.0540540540540455,2009
DENW207,NO2,2010,56.131,ug/m3,Traffic,urban,NW,Städteregion Aachen,Aachen,4.054054054054054,18.91891891891892,27.027027027027028,8.108108108108109,37.83783783783784,0.0,4.0540540540540455,2009
DENW178,NO2,2010,52.245,ug/m3,Traffic,urban,NW,Städteregion Aachen,Aachen,4.054054054054054,18.91891891891892,27.027027027027028,8.108108108108109,37.83783783783784,0.0,4.0540540540540455,2009
DENW207,NO2,2011,51.131,ug/m3,Traffic,urban,NW,Städteregion Aachen,Aachen,4.054054054054054,18.91891891891892,27.027027027027028,8.108108108108109,37.83783783783784,0.0,4.0540540540540455,2009
DENW178,NO2,2011,49.721,ug/m3,Traffic,urban,NW,Städteregion Aachen,Aachen,4.054054054054054,18.91891891891892,27.027027027027028,8.108108108108109,37.83783783783784,0.0,4.0540540540540455,2009
DENW094,NO2,2011,16.125,ug/m3,Background,urban,NW,Städteregion Aachen,Aachen,4.054054054054054,18.91891891891892,27.027027027027028,8.108108108108109,37.83783783783784,0.0,4.0540540540540455,2009
DENW207,NO2,2011,51.131,ug/m3,Traffic,urban,NW,Städteregion Aachen,Aachen,4.054054054054054,18.91891891891892,27.027027027027028,8.108108108108109,37.83783783783784,0.0,4.0540540540540455,2009
DENW207,NO2,2011,58.086,ug/m3,Traffic,urban,NW,Städteregion Aachen,Aachen,4.054054054054054,18.91891891891892,27.027027027027028,8.108108108108109,37.83783783783784,0.0,4.0540540540540455,2009
DENW207,NO2,2011,58.086,ug/m3,Traffic,urban,NW,Städteregion Aachen,Aachen,4.054054054054054,18.91891891891892,27.027027027027028,8.108108108108109,37.83783783783784,0.0,4.0540540540540455,2009
DENW094,NO2,2012,15.184,ug/m3,Background,urban,NW,Städteregion Aachen,Aachen,4.054054054054054,18.91891891891892,27.027027027027028,8.108108108108109,37.83783783783784,0.0,4.0540540540540455,2009
DENW207,NO2,2012,52.341,ug/m3,Traffic,urban,NW,Städteregion Aachen,Aachen,4.054054054054054,18.91891891891892,27.027027027027028,8.108108108108109,37.83783783783784,0.0,4.0540540540540455,2009
DENW207,NO2,2012,49.35,ug/m3,Traffic,urban,NW,Städteregion Aachen,Aachen,4.054054054054054,18.91891891891892,27.027027027027028,8.108108108108109,37.83783783783784,0.0,4.0540540540540455,2009
DENW207,NO2,2012,59.054,ug/m3,Traffic,urban,NW,Städteregion Aachen,Aachen,4.054054054054054,18.91891891891892,27.027027027027028,8.108108108108109,37.83783783783784,0.0,4.0540540540540455,2009
DENW207,NO2,2012,49.35,ug/m3,Traffic,urban,NW,Städteregion Aachen,Aachen,4.054054054054054,18.91891891891892,27.027027027027028,8.108108108108109,37.83783783783784,0.0,4.0540540540540455,2009
DENW207,NO2,2012,52.341,ug/m3,Traffic,urban,NW,Städteregion Aachen,Aachen,4.054054054054054,18.91891891891892,27.027027027027028,8.108108108108109,37.83783783783784,0.0,4.0540540540540455,2009
DENW178,NO2,2012,47.535,ug/m3,Traffic,urban,NW,Städteregion Aachen,Aachen,4.054054054054054,18.91891891891892,27.027027027027028,8.108108108108109,37.83783783783784,0.0,4.0540540540540455,2009
DENW207,NO2,2012,59.054,ug/m3,Traffic,urban,NW,Städteregion Aachen,Aachen,4.054054054054054,18.91891891891892,27.027027027027028,8.108108108108109,37.83783783783784,0.0,4.0540540540540455,2009
DENW094,NO2,2013,16.09,ug/m3,Background,Urban,NW,Städteregion Aachen,Aachen,4.054054054054054,18.91891891891892,27.027027027027028,8.108108108108109,37.83783783783784,0.0,4.0540540540540455,2009
DENW207,NO2,2013,49.501,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,4.054054054054054,18.91891891891892,27.027027027027028,8.108108108108109,37.83783783783784,0.0,4.0540540540540455,2009
DENW207,NO2,2013,57.652,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,4.054054054054054,18.91891891891892,27.027027027027028,8.108108108108109,37.83783783783784,0.0,4.0540540540540455,2009
DENW178,NO2,2013,50.28,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,4.054054054054054,18.91891891891892,27.027027027027028,8.108108108108109,37.83783783783784,0.0,4.0540540540540455,2009
DENW207,NO2,2014,49.819,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,36.84210526315789,26.31578947368421,17.105263157894736,3.947368421052632,6.578947368421052,2.631578947368421,6.578947368421055,2014
DENW094,NO2,2014,12.873,ug/m3,Background,Urban,NW,Städteregion Aachen,Aachen,36.84210526315789,26.31578947368421,17.105263157894736,3.947368421052632,6.578947368421052,2.631578947368421,6.578947368421055,2014
DENW178,NO2,2014,47.498,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,36.84210526315789,26.31578947368421,17.105263157894736,3.947368421052632,6.578947368421052,2.631578947368421,6.578947368421055,2014
DENW207,NO2,2014,57.073,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,36.84210526315789,26.31578947368421,17.105263157894736,3.947368421052632,6.578947368421052,2.631578947368421,6.578947368421055,2014
DENW094,NO2,2015,14.246,ug/m3,Background,Urban,NW,Städteregion Aachen,Aachen,36.84210526315789,26.31578947368421,17.105263157894736,3.947368421052632,6.578947368421052,2.631578947368421,6.578947368421055,2014
DENW207,NO2,2015,53.75,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,36.84210526315789,26.31578947368421,17.105263157894736,3.947368421052632,6.578947368421052,2.631578947368421,6.578947368421055,2014
DENW207,NO2,2015,50.178,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,36.84210526315789,26.31578947368421,17.105263157894736,3.947368421052632,6.578947368421052,2.631578947368421,6.578947368421055,2014
DENW178,NO2,2015,44.362,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,36.84210526315789,26.31578947368421,17.105263157894736,3.947368421052632,6.578947368421052,2.631578947368421,6.578947368421055,2014
DENW207,NO2,2016,49.197,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,36.84210526315789,26.31578947368421,17.105263157894736,3.947368421052632,6.578947368421052,2.631578947368421,6.578947368421055,2014
DENW094,NO2,2016,14.039,ug/m3,Background,Urban,NW,Städteregion Aachen,Aachen,36.84210526315789,26.31578947368421,17.105263157894736,3.947368421052632,6.578947368421052,2.631578947368421,6.578947368421055,2014
DENW371,NO2,2016,44.288,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,36.84210526315789,26.31578947368421,17.105263157894736,3.947368421052632,6.578947368421052,2.631578947368421,6.578947368421055,2014
DENW207,NO2,2016,54.306,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,36.84210526315789,26.31578947368421,17.105263157894736,3.947368421052632,6.578947368421052,2.631578947368421,6.578947368421055,2014
DENW178,NO2,2016,45.345,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,36.84210526315789,26.31578947368421,17.105263157894736,3.947368421052632,6.578947368421052,2.631578947368421,6.578947368421055,2014
DENW178,NO2,2017,41.935,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,36.84210526315789,26.31578947368421,17.105263157894736,3.947368421052632,6.578947368421052,2.631578947368421,6.578947368421055,2014
DENW207,NO2,2017,46.0,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,36.84210526315789,26.31578947368421,17.105263157894736,3.947368421052632,6.578947368421052,2.631578947368421,6.578947368421055,2014
DENW207,NO2,2017,49.032,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,36.84210526315789,26.31578947368421,17.105263157894736,3.947368421052632,6.578947368421052,2.631578947368421,6.578947368421055,2014
DENW094,NO2,2017,12.665,ug/m3,Background,Urban,NW,Städteregion Aachen,Aachen,36.84210526315789,26.31578947368421,17.105263157894736,3.947368421052632,6.578947368421052,2.631578947368421,6.578947368421055,2014
DENW371,NO2,2017,41.561,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,36.84210526315789,26.31578947368421,17.105263157894736,3.947368421052632,6.578947368421052,2.631578947368421,6.578947368421055,2014
DENW094,NO2,2018,12.309,ug/m3,Background,Urban,NW,Städteregion Aachen,Aachen,36.84210526315789,26.31578947368421,17.105263157894736,3.947368421052632,6.578947368421052,2.631578947368421,6.578947368421055,2014
DENW207,NO2,2018,45.283,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,36.84210526315789,26.31578947368421,17.105263157894736,3.947368421052632,6.578947368421052,2.631578947368421,6.578947368421055,2014
DENW371,NO2,2018,40.741,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,36.84210526315789,26.31578947368421,17.105263157894736,3.947368421052632,6.578947368421052,2.631578947368421,6.578947368421055,2014
DENW207,NO2,2018,42.506,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,36.84210526315789,26.31578947368421,17.105263157894736,3.947368421052632,6.578947368421052,2.631578947368421,6.578947368421055,2014
DENW178,NO2,2018,45.093,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,36.84210526315789,26.31578947368421,17.105263157894736,3.947368421052632,6.578947368421052,2.631578947368421,6.578947368421055,2014
DENW207,NO2,2019,36.745,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,36.84210526315789,26.31578947368421,17.105263157894736,3.947368421052632,6.578947368421052,2.631578947368421,6.578947368421055,2014
DENW094,NO2,2019,9.739,ug/m3,Background,Urban,NW,Städteregion Aachen,Aachen,36.84210526315789,26.31578947368421,17.105263157894736,3.947368421052632,6.578947368421052,2.631578947368421,6.578947368421055,2014
DENW371,NO2,2019,33.506,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,36.84210526315789,26.31578947368421,17.105263157894736,3.947368421052632,6.578947368421052,2.631578947368421,6.578947368421055,2014
DENW178,NO2,2019,35.989,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,36.84210526315789,26.31578947368421,17.105263157894736,3.947368421052632,6.578947368421052,2.631578947368421,6.578947368421055,2014
DENW207,NO2,2019,39.474,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,36.84210526315789,26.31578947368421,17.105263157894736,3.947368421052632,6.578947368421052,2.631578947368421,6.578947368421055,2014
DENW207,NO2,2020,28.95,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,5.172413793103448,34.48275862068966,18.96551724137931,5.172413793103448,24.13793103448276,3.4482758620689653,8.62068965517241,2020
DENW094,NO2,2020,9.401,ug/m3,Background,Urban,NW,Städteregion Aachen,Aachen,5.172413793103448,34.48275862068966,18.96551724137931,5.172413793103448,24.13793103448276,3.4482758620689653,8.62068965517241,2020
DENW207,NO2,2020,31.878,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,5.172413793103448,34.48275862068966,18.96551724137931,5.172413793103448,24.13793103448276,3.4482758620689653,8.62068965517241,2020
DENW178,NO2,2020,30.513,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,5.172413793103448,34.48275862068966,18.96551724137931,5.172413793103448,24.13793103448276,3.4482758620689653,8.62068965517241,2020
DENW371,NO2,2020,28.821,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,5.172413793103448,34.48275862068966,18.96551724137931,5.172413793103448,24.13793103448276,3.4482758620689653,8.62068965517241,2020
DENW178,NO2,2021,32.031,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,5.172413793103448,34.48275862068966,18.96551724137931,5.172413793103448,24.13793103448276,3.4482758620689653,8.62068965517241,2020
DENW094,NO2,2021,9.951,ug/m3,Background,Urban,NW,Städteregion Aachen,Aachen,5.172413793103448,34.48275862068966,18.96551724137931,5.172413793103448,24.13793103448276,3.4482758620689653,8.62068965517241,2020
DENW207,NO2,2021,32.195,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,5.172413793103448,34.48275862068966,18.96551724137931,5.172413793103448,24.13793103448276,3.4482758620689653,8.62068965517241,2020
DENW371,NO2,2021,30.144,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,5.172413793103448,34.48275862068966,18.96551724137931,5.172413793103448,24.13793103448276,3.4482758620689653,8.62068965517241,2020
DENW207,NO2,2021,28.97,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,5.172413793103448,34.48275862068966,18.96551724137931,5.172413793103448,24.13793103448276,3.4482758620689653,8.62068965517241,2020
DENW094,NO2,2022,9.974,ug/m3,Background,Urban,NW,Städteregion Aachen,Aachen,5.172413793103448,34.48275862068966,18.96551724137931,5.172413793103448,24.13793103448276,3.4482758620689653,8.62068965517241,2020
DENW178,NO2,2022,30.952,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,5.172413793103448,34.48275862068966,18.96551724137931,5.172413793103448,24.13793103448276,3.4482758620689653,8.62068965517241,2020
DENW371,NO2,2022,29.11,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,5.172413793103448,34.48275862068966,18.96551724137931,5.172413793103448,24.13793103448276,3.4482758620689653,8.62068965517241,2020
DENW207,NO2,2022,33.391,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,5.172413793103448,34.48275862068966,18.96551724137931,5.172413793103448,24.13793103448276,3.4482758620689653,8.62068965517241,2020
DENW207,NO2,2022,30.177,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,5.172413793103448,34.48275862068966,18.96551724137931,5.172413793103448,24.13793103448276,3.4482758620689653,8.62068965517241,2020
DENW094,NO2,2023,8.273,ug/m3,Background,Urban,NW,Städteregion Aachen,Aachen,5.172413793103448,34.48275862068966,18.96551724137931,5.172413793103448,24.13793103448276,3.4482758620689653,8.62068965517241,2020
DENW178,NO2,2023,28.643,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,5.172413793103448,34.48275862068966,18.96551724137931,5.172413793103448,24.13793103448276,3.4482758620689653,8.62068965517241,2020
DENW207,NO2,2023,32.124,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,5.172413793103448,34.48275862068966,18.96551724137931,5.172413793103448,24.13793103448276,3.4482758620689653,8.62068965517241,2020
DENW207,NO2,2023,27.041,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,5.172413793103448,34.48275862068966,18.96551724137931,5.172413793103448,24.13793103448276,3.4482758620689653,8.62068965517241,2020
DENW371,NO2,2023,25.364,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,5.172413793103448,34.48275862068966,18.96551724137931,5.172413793103448,24.13793103448276,3.4482758620689653,8.62068965517241,2020
DENW094,NO2,2024,7.795,ug/m3,Background,Urban,NW,Städteregion Aachen,Aachen,5.172413793103448,34.48275862068966,18.96551724137931,5.172413793103448,24.13793103448276,3.4482758620689653,8.62068965517241,2020
DENW207,NO2,2024,24.42,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,5.172413793103448,34.48275862068966,18.96551724137931,5.172413793103448,24.13793103448276,3.4482758620689653,8.62068965517241,2020
DENW094,NO2,2025,5.519,ug/m3,Background,Urban,NW,Städteregion Aachen,Aachen,5.172413793103448,34.48275862068966,18.96551724137931,5.172413793103448,24.13793103448276,3.4482758620689653,8.62068965517241,2020
DENW207,NO2,2025,17.538,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen,5.172413793103448,34.48275862068966,18.96551724137931,5.172413793103448,24.13793103448276,3.4482758620689653,8.62068965517241,2020
DEBW029,NO2,1990,29.952,ug/m3,Background,suburban,BW,Ostalbkreis,Aalen,,,,,,,,
DEBW029,NO2,1991,30.464,ug/m3,Background,suburban,BW,Ostalbkreis,Aalen,,,,,,,,
DEBW029,NO2,1992,28.429,ug/m3,Background,suburban,BW,Ostalbkreis,Aalen,,,,,,,,
DEBW029,NO2,1993,26.342,ug/m3,Background,suburban,BW,Ostalbkreis,Aalen,,,,,,,,
DEBW029,NO2,1994,24.028,ug/m3,Background,suburban,BW,Ostalbkreis,Aalen,,,,,,,,
DEBW029,NO2,1995,24.192,ug/m3,Background,suburban,BW,Ostalbkreis,Aalen,,,,,,,,
DEBW029,NO2,1996,24.625,ug/m3,Background,suburban,BW,Ostalbkreis,Aalen,,,,,,,,
DEBW029,NO2,1997,28.162,ug/m3,Background,suburban,BW,Ostalbkreis,Aalen,,,,,,,,
DEBW029,NO2,1998,27.507,ug/m3,Background,suburban,BW,Ostalbkreis,Aalen,,,,,,,,
DEBW029,NO2,1999,26.491,ug/m3,Background,suburban,BW,Ostalbkreis,Aalen,0.0,9.523809523809524,33.33333333333333,0.0,50.0,0.0,7.14285714285714,1999
DEBW029,NO2,2000,26.09,ug/m3,Background,suburban,BW,Ostalbkreis,Aalen,0.0,9.523809523809524,33.33333333333333,0.0,50.0,0.0,7.14285714285714,1999
DEBW029,NO2,2001,20.403,ug/m3,Background,suburban,BW,Ostalbkreis,Aalen,0.0,9.523809523809524,33.33333333333333,0.0,50.0,0.0,7.14285714285714,1999
DEBW029,NO2,2002,23.695,ug/m3,Background,suburban,BW,Ostalbkreis,Aalen,0.0,9.523809523809524,33.33333333333333,0.0,50.0,0.0,7.14285714285714,1999
DEBW029,NO2,2003,25.021,ug/m3,Background,suburban,BW,Ostalbkreis,Aalen,0.0,9.523809523809524,33.33333333333333,0.0,50.0,0.0,7.14285714285714,1999
DEBW029,NO2,2004,20.822,ug/m3,Background,suburban,BW,Ostalbkreis,Aalen,0.0,12.5,25.0,0.0,45.83333333333333,0.0,16.66666666666667,2004
DEBW029,NO2,2005,23.753,ug/m3,Background,suburban,BW,Ostalbkreis,Aalen,0.0,12.5,25.0,0.0,45.83333333333333,0.0,16.66666666666667,2004
DEBW029,NO2,2006,24.317,ug/m3,Background,suburban,BW,Ostalbkreis,Aalen,0.0,12.5,25.0,0.0,45.83333333333333,0.0,16.66666666666667,2004
DEBW029,NO2,2007,22.614,ug/m3,Background,suburban,BW,Ostalbkreis,Aalen,0.0,12.5,25.0,0.0,45.83333333333333,0.0,16.66666666666667,2004
DEBW029,NO2,2008,22.152,ug/m3,Background,suburban,BW,Ostalbkreis,Aalen,0.0,12.5,25.0,0.0,45.83333333333333,0.0,16.66666666666667,2004
DEBW029,NO2,2009,22.603,ug/m3,Background,suburban,BW,Ostalbkreis,Aalen,0.0,16.666666666666664,24.074074074074076,0.0,38.88888888888889,0.0,20.37037037037037,2009
DEBW029,NO2,2010,22.466,ug/m3,Background,suburban,BW,Ostalbkreis,Aalen,0.0,16.666666666666664,24.074074074074076,0.0,38.88888888888889,0.0,20.37037037037037,2009
DEBW029,NO2,2011,21.918,ug/m3,Background,suburban,BW,Ostalbkreis,Aalen,0.0,16.666666666666664,24.074074074074076,0.0,38.88888888888889,0.0,20.37037037037037,2009
DEBW029,NO2,2012,22.02,ug/m3,Background,suburban,BW,Ostalbkreis,Aalen,0.0,16.666666666666664,24.074074074074076,0.0,38.88888888888889,0.0,20.37037037037037,2009
DEBW029,NO2,2013,20.548,ug/m3,Background,Suburban,BW,Ostalbkreis,Aalen,0.0,16.666666666666664,24.074074074074076,0.0,38.88888888888889,0.0,20.37037037037037,2009
DEBW029,NO2,2014,21.772,ug/m3,Background,Suburban,BW,Ostalbkreis,Aalen,0.0,15.68627450980392,21.568627450980397,0.0,37.25490196078432,0.0,25.49019607843137,2014
DEBW029,NO2,2015,23.248,ug/m3,Background,Suburban,BW,Ostalbkreis,Aalen,0.0,15.68627450980392,21.568627450980397,0.0,37.25490196078432,0.0,25.49019607843137,2014
DEBW029,NO2,2016,21.305,ug/m3,Background,Suburban,BW,Ostalbkreis,Aalen,0.0,15.68627450980392,21.568627450980397,0.0,37.25490196078432,0.0,25.49019607843137,2014
DEBW029,NO2,2017,20.397,ug/m3,Background,Suburban,BW,Ostalbkreis,Aalen,0.0,15.68627450980392,21.568627450980397,0.0,37.25490196078432,0.0,25.49019607843137,2014
DEBW029,NO2,2018,21.72,ug/m3,Background,Suburban,BW,Ostalbkreis,Aalen,0.0,15.68627450980392,21.568627450980397,0.0,37.25490196078432,0.0,25.49019607843137,2014
DEBW029,NO2,2019,21.334,ug/m3,Background,Suburban,BW,Ostalbkreis,Aalen,4.081632653061225,26.53061224489796,18.367346938775512,0.0,28.57142857142857,6.122448979591836,16.3265306122449,2019
DEBW029,NO2,2020,19.897,ug/m3,Background,Suburban,BW,Ostalbkreis,Aalen,4.081632653061225,26.53061224489796,18.367346938775512,0.0,28.57142857142857,6.122448979591836,16.3265306122449,2019
