Air Quality Station EoI Code,Air Pollutant,Year,Air Pollution Level,Unit Of Air Pollution Level,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,State,District,City,Yearly Difference,Yearly Mean Difference,Normalized Difference
DEBB086,NO2,2011,17.191,ug/m3,Background,suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,0.020999999999997243,-0.683602825745683,-0.030719592150734845
DEBB086,NO2,2012,18.326,ug/m3,Background,suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,1.1350000000000016,-0.5621236476043275,-2.0191287180981847
DEBB086,NO2,2013,16.184,ug/m3,Background,Suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,-2.1419999999999995,-0.32974,6.496027172924121
DEBB086,NO2,2014,14.561,ug/m3,Background,Suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,-1.623000000000001,-0.3822794117647059,4.2455856895556865
DEBB086,NO2,2015,16.02,ug/m3,Background,Suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,1.4589999999999996,-0.4012747252747253,-3.635913024427647
DEBB086,NO2,2016,15.718,ug/m3,Background,Suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,-0.3019999999999996,-0.16673524150268335,1.8112547610106733
DEBB086,NO2,2017,15.222,ug/m3,Background,Suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,-0.49600000000000044,-1.1344442446043168,0.4372184903392942
DEBB086,NO2,2018,16.286,ug/m3,Background,Suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,1.0640000000000018,-0.18402233676975938,-5.781906798255864
DEBB086,NO2,2019,14.33,ug/m3,Background,Suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,-1.9560000000000013,-1.1148950715421304,1.7544251920447087
DEBB086,NO2,2020,12.583,ug/m3,Background,Suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,-1.7469999999999999,-1.55124882629108,1.1261894097138152
DEBB086,NO2,2021,13.23,ug/m3,Background,Suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,0.6470000000000002,-0.16980398162327712,-3.8102757886762535
DEBB086,NO2,2022,12.033,ug/m3,Background,Suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,-1.197000000000001,-0.18509020217729394,6.467117037634549
DEBB086,NO2,2023,8.969,ug/m3,Background,Suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,-3.064,-1.092686591276252,2.804097738969474
DEBB086,NO2,2024,8.753,ug/m3,Background,Suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,-0.2159999999999993,-0.477192842942346,0.4526471911610297
DEBB086,NO2,2025,8.421,ug/m3,Background,Suburban,13.4243,52.3497,BB,Teltow-Fläming,Blankenfelde-Mahlow,-0.33200000000000074,1.655818407960199,-0.2005050785786294
DEBB003,NO2,1992,25.19,ug/m3,Traffic,urban,12.5444,52.4121,BB,Brandenburg an der Havel,Brandenburg an der Havel,,-1.0975261707988981,
DEBB003,NO2,1993,24.803,ug/m3,Traffic,urban,12.5444,52.4121,BB,Brandenburg an der Havel,Brandenburg an der Havel,-0.38700000000000045,-0.7908950000000001,0.4893190625810005
DEBB003,NO2,1994,25.572,ug/m3,Traffic,urban,12.5444,52.4121,BB,Brandenburg an der Havel,Brandenburg an der Havel,0.7689999999999984,-1.157483606557377,-0.6643722603443012
DEBB003,NO2,1995,28.156,ug/m3,Traffic,urban,12.5444,52.4121,BB,Brandenburg an der Havel,Brandenburg an der Havel,2.5839999999999996,0.1543577777777777,16.740329105541246
DEBB003,NO2,1996,28.644,ug/m3,Traffic,urban,12.5444,52.4121,BB,Brandenburg an der Havel,Brandenburg an der Havel,0.48799999999999955,0.7144365482233502,0.6830557608139595
DEBB003,NO2,1997,28.789,ug/m3,Traffic,urban,12.5444,52.4121,BB,Brandenburg an der Havel,Brandenburg an der Havel,0.14500000000000313,-0.11527164685908312,-1.2578982252007054
DEBB003,NO2,1998,24.632,ug/m3,Traffic,urban,12.5444,52.4121,BB,Brandenburg an der Havel,Brandenburg an der Havel,-4.157,-0.8097793851717903,5.133496945119337
DEBB003,NO2,1999,23.909,ug/m3,Traffic,urban,12.5444,52.4121,BB,Brandenburg an der Havel,Brandenburg an der Havel,-0.7230000000000025,-0.7536177924217464,0.9593722537742192
DEBB049,NO2,1999,29.532,ug/m3,Traffic,urban,12.5484,52.4093,BB,Brandenburg an der Havel,Brandenburg an der Havel,5.623000000000001,-0.7536177924217464,-7.461341885162402
DEBB003,NO2,2000,19.738,ug/m3,Traffic,urban,12.5444,52.4121,BB,Brandenburg an der Havel,Brandenburg an der Havel,-9.794,-0.9063713163064833,10.805725891581753
DEBB049,NO2,2000,29.755,ug/m3,Traffic,urban,12.5484,52.4093,BB,Brandenburg an der Havel,Brandenburg an der Havel,10.017,-0.9063713163064833,-11.051761921173616
DEBB003,NO2,2001,20.858,ug/m3,Traffic,urban,12.5444,52.4121,BB,Brandenburg an der Havel,Brandenburg an der Havel,-8.896999999999998,-0.17605811965811963,50.53444860865682
DEBB049,NO2,2001,27.425,ug/m3,Traffic,urban,12.5484,52.4093,BB,Brandenburg an der Havel,Brandenburg an der Havel,6.567,-0.17605811965811963,-37.300182534904955
DEBB055,NO2,2001,17.856,ug/m3,Background,suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,-9.568999999999999,-0.17605811965811963,54.35136998271744
DEBB049,NO2,2002,38.377,ug/m3,Traffic,urban,12.5484,52.4093,BB,Brandenburg an der Havel,Brandenburg an der Havel,20.521,0.11708754863813228,175.26201751325127
DEBB055,NO2,2002,16.56,ug/m3,Background,suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,-21.817000000000004,0.11708754863813228,-186.33065815928092
DEBB049,NO2,2003,43.142,ug/m3,Traffic,urban,12.5484,52.4093,BB,Brandenburg an der Havel,Brandenburg an der Havel,26.582000000000004,1.3405232323232323,19.8295705430866
DEBB055,NO2,2003,17.087,ug/m3,Background,suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,-26.055000000000003,1.3405232323232323,-19.436440467238032
DEBB049,NO2,2004,39.389,ug/m3,Traffic,urban,12.5484,52.4093,BB,Brandenburg an der Havel,Brandenburg an der Havel,22.302000000000003,-1.5027035490605427,-14.841250633861033
DEBB055,NO2,2004,15.444,ug/m3,Background,suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,-23.945,-1.5027035490605427,15.934613327405721
DEBB049,NO2,2005,48.768,ug/m3,Traffic,urban,12.5484,52.4093,BB,Brandenburg an der Havel,Brandenburg an der Havel,33.324,0.6459007633587787,51.59306489546523
DEBB055,NO2,2005,15.648,ug/m3,Background,suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,-33.120000000000005,0.6459007633587787,-51.27722690366729
DEBB049,NO2,2006,38.598,ug/m3,Traffic,urban,12.5484,52.4093,BB,Brandenburg an der Havel,Brandenburg an der Havel,22.95,0.8364034090909092,27.438912551712892
DEBB055,NO2,2006,16.915,ug/m3,Background,suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,-21.683,0.8364034090909092,-25.924093283607434
DEBB055,NO2,2007,13.118,ug/m3,Background,suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,-3.796999999999999,-0.7747332015810277,4.901042051962296
DEBB049,NO2,2007,33.039,ug/m3,Traffic,urban,12.5484,52.4093,BB,Brandenburg an der Havel,Brandenburg an der Havel,19.921,-0.7747332015810277,-25.71336811091412
DEBB055,NO2,2008,14.421,ug/m3,Background,suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,-18.618000000000002,-0.079443579766537,234.3549982857422
DEBB049,NO2,2008,30.854,ug/m3,Traffic,urban,12.5484,52.4093,BB,Brandenburg an der Havel,Brandenburg an der Havel,16.433,-0.079443579766537,-206.851202429348
DEBB049,NO2,2009,37.3,ug/m3,Traffic,urban,12.5484,52.4093,BB,Brandenburg an der Havel,Brandenburg an der Havel,6.445999999999998,0.6680853658536585,9.64846759031086
DEBB055,NO2,2009,13.517,ug/m3,Background,suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,-23.782999999999998,0.6680853658536585,-35.59874413595458
DEBB055,NO2,2010,15.998,ug/m3,Background,suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,2.481,0.352208395802099,7.044125096308151
DEBB049,NO2,2010,43.393,ug/m3,Traffic,urban,12.5484,52.4093,BB,Brandenburg an der Havel,Brandenburg an der Havel,27.395000000000003,0.352208395802099,77.78065578934374
DEBB055,NO2,2011,14.906,ug/m3,Background,suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,-28.487000000000002,-0.683602825745683,41.67185817133802
DEBB049,NO2,2011,40.4,ug/m3,Traffic,urban,12.5484,52.4093,BB,Brandenburg an der Havel,Brandenburg an der Havel,25.494,-0.683602825745683,-37.293584870996995
DEBB049,NO2,2012,25.985,ug/m3,Traffic,urban,12.5484,52.4093,BB,Brandenburg an der Havel,Brandenburg an der Havel,-14.415,-0.5621236476043275,25.64382420386369
DEBB055,NO2,2012,15.567,ug/m3,Background,suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,-10.418,-0.5621236476043275,18.533288973697672
DEBB055,NO2,2013,13.584,ug/m3,Background,Suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,-1.9830000000000005,-0.32974,6.013829077454966
DEBB049,NO2,2013,24.076,ug/m3,Traffic,Urban,12.5486,52.4094,BB,Brandenburg an der Havel,Brandenburg an der Havel,10.492,-0.32974,-31.81900891611573
DEBB055,NO2,2014,12.664,ug/m3,Background,Suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,-11.412,-0.3822794117647059,29.852510098095788
DEBB049,NO2,2014,27.93,ug/m3,Traffic,Urban,12.5486,52.4094,BB,Brandenburg an der Havel,Brandenburg an der Havel,15.266,-0.3822794117647059,-39.93414118099634
DEBB055,NO2,2015,12.073,ug/m3,Background,Suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,-15.857,-0.4012747252747253,39.51656807974586
DEBB049,NO2,2015,25.888,ug/m3,Traffic,Urban,12.5486,52.4094,BB,Brandenburg an der Havel,Brandenburg an der Havel,13.815000000000001,-0.4012747252747253,-34.427785080512656
DEBB055,NO2,2016,14.433,ug/m3,Background,Suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,-11.455000000000002,-0.16673524150268335,68.7017327396599
DEBB049,NO2,2016,28.251,ug/m3,Traffic,Urban,12.5486,52.4094,BB,Brandenburg an der Havel,Brandenburg an der Havel,13.818000000000001,-0.16673524150268335,-82.87390161472025
DEBB055,NO2,2017,12.67,ug/m3,Background,Suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,-15.581000000000001,-1.1344442446043168,13.734478423339795
DEBB049,NO2,2017,25.528,ug/m3,Traffic,Urban,12.5486,52.4094,BB,Brandenburg an der Havel,Brandenburg an der Havel,12.857999999999999,-1.1344442446043168,-11.334184170932742
DEBB055,NO2,2018,13.631,ug/m3,Background,Suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,-11.896999999999998,-0.18402233676975938,64.64976050643787
DEBB049,NO2,2018,26.155,ug/m3,Traffic,Urban,12.5486,52.4094,BB,Brandenburg an der Havel,Brandenburg an der Havel,12.524000000000001,-0.18402233676975938,-68.0569555839815
DEBB049,NO2,2019,23.471,ug/m3,Traffic,Urban,12.5486,52.4094,BB,Brandenburg an der Havel,Brandenburg an der Havel,-2.684000000000001,-1.1148950715421304,2.407401439390591
DEBB055,NO2,2019,12.14,ug/m3,Background,Suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,-11.331,-1.1148950715421304,10.163288267412362
DEBB049,NO2,2020,20.886,ug/m3,Traffic,Urban,12.5486,52.4094,BB,Brandenburg an der Havel,Brandenburg an der Havel,8.745999999999999,-1.55124882629108,-5.638038109534646
DEBB055,NO2,2020,10.843,ug/m3,Background,Suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,-10.043,-1.55124882629108,6.474138661566025
DEBB055,NO2,2021,11.198,ug/m3,Background,Suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,0.3550000000000004,-0.16980398162327712,-2.09064591187028
DEBB049,NO2,2021,21.366,ug/m3,Traffic,Urban,12.5486,52.4094,BB,Brandenburg an der Havel,Brandenburg an der Havel,10.168,-0.16980398162327712,-59.880810230695715
DEBB055,NO2,2022,9.968,ug/m3,Background,Suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,-11.398,-0.18509020217729394,61.58078529236302
DEBB049,NO2,2022,21.78,ug/m3,Traffic,Urban,12.5486,52.4094,BB,Brandenburg an der Havel,Brandenburg an der Havel,11.812000000000001,-0.18509020217729394,-63.81753253846219
DEBB055,NO2,2023,7.827,ug/m3,Background,Suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,-13.953000000000001,-1.092686591276252,12.769443783237948
DEBB049,NO2,2023,16.037,ug/m3,Traffic,Urban,12.5486,52.4094,BB,Brandenburg an der Havel,Brandenburg an der Havel,8.209999999999999,-1.092686591276252,-7.513590873674732
DEBB055,NO2,2024,7.459,ug/m3,Background,Suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,-8.578,-0.477192842942346,17.975961137867245
DEBB049,NO2,2024,13.773,ug/m3,Traffic,Urban,12.5486,52.4094,BB,Brandenburg an der Havel,Brandenburg an der Havel,6.314,-0.477192842942346,-13.231547986068291
DEBB049,NO2,2025,12.222,ug/m3,Traffic,Urban,12.5486,52.4094,BB,Brandenburg an der Havel,Brandenburg an der Havel,-1.5510000000000002,1.655818407960199,-0.9366969182995589
DEBB055,NO2,2025,7.602,ug/m3,Background,Suburban,12.5523,52.4204,BB,Brandenburg an der Havel,Brandenburg an der Havel,-4.619999999999999,1.655818407960199,-2.790161033232728
DEBB084,NO2,2009,11.771,ug/m3,Industrial,suburban,14.6671,52.1796,BB,Oder-Spree,Brieskow-Finkenheerd,,0.6680853658536585,
DEBB084,NO2,2010,11.251,ug/m3,Industrial,suburban,14.6671,52.1796,BB,Oder-Spree,Brieskow-Finkenheerd,-0.5200000000000014,0.352208395802099,-1.4763986497703538
DEBB084,NO2,2011,10.6,ug/m3,Industrial,suburban,14.6671,52.1796,BB,Oder-Spree,Brieskow-Finkenheerd,-0.6509999999999998,-0.683602825745683,0.9523073566729049
DEBB084,NO2,2012,10.529,ug/m3,Industrial,suburban,14.6671,52.1796,BB,Oder-Spree,Brieskow-Finkenheerd,-0.07099999999999973,-0.5621236476043275,0.1263067303832338
DEBB001,NO2,1997,11.34,ug/m3,Background,suburban,14.1417,51.8376,BB,Spree-Neiße,Burg (Spreewald),,-0.11527164685908312,
